slug,window_ts,window_time,resolution,num_trades,window_trades,total_volume,implied_up_4m,trades_4m,implied_up_3m,trades_3m,implied_up_2m,trades_2m,implied_up_1m,trades_1m,implied_up_30s,trades_30s
btc-updown-5m-1773971100,1773971100,2026-03-20 01:45,DOWN,6,0,231.56,,0,,0,,0,,0,,0
btc-updown-5m-1773971400,1773971400,2026-03-20 01:50,DOWN,2,0,137.61,,0,,0,,0,,0,,0
btc-updown-5m-1773971700,1773971700,2026-03-20 01:55,DOWN,2,0,137.81,,0,,0,,0,,0,,0
btc-updown-5m-1773972000,1773972000,2026-03-20 02:00,DOWN,2,0,2.80,,0,,0,,0,,0,,0
btc-updown-5m-1773972300,1773972300,2026-03-20 02:05,DOWN,3,0,404.58,,0,,0,,0,,0,,0
btc-updown-5m-1773972600,1773972600,2026-03-20 02:10,DOWN,1000,0,28455.69,,0,,0,,0,,0,,0
btc-updown-5m-1773972900,1773972900,2026-03-20 02:15,DOWN,719,0,20857.33,,0,,0,,0,,0,,0
btc-updown-5m-1773973200,1773973200,2026-03-20 02:20,DOWN,86,0,9656.64,,0,,0,,0,,0,,0
btc-updown-5m-1773973500,1773973500,2026-03-20 02:25,UP,258,167,3960.60,,0,0.5028,31,0.4939,23,0.3880,36,0.3672,101
btc-updown-5m-1773973800,1773973800,2026-03-20 02:30,DOWN,1000,934,62749.58,,0,0.3146,199,0.0190,201,0.0164,411,0.0122,354
btc-updown-5m-1773974100,1773974100,2026-03-20 02:35,UP,1000,914,39137.88,,0,,0,,0,0.9081,438,0.9312,751
btc-updown-5m-1773974400,1773974400,2026-03-20 02:40,UP,1000,803,37791.07,,0,0.8984,309,0.9544,437,0.9900,52,0.9900,15
btc-updown-5m-1773974700,1773974700,2026-03-20 02:45,UP,1000,968,48303.40,,0,,0,,0,0.9207,672,0.9500,799
btc-updown-5m-1773975000,1773975000,2026-03-20 02:50,UP,1000,944,33864.28,,0,,0,,0,0.9316,917,0.9608,498
btc-updown-5m-1773975300,1773975300,2026-03-20 02:55,DOWN,1000,874,48292.62,,0,,0,,0,0.0572,760,0.0416,597
btc-updown-5m-1773975600,1773975600,2026-03-20 03:00,DOWN,1000,883,35956.82,,0,,0,,0,0.5632,65,0.1962,883
btc-updown-5m-1773975900,1773975900,2026-03-20 03:05,UP,1000,890,39914.67,,0,,0,,0,0.5671,363,0.7423,890
btc-updown-5m-1773976200,1773976200,2026-03-20 03:10,DOWN,1000,725,452349.55,,0,,0,,0,,0,0.5329,725
btc-updown-5m-1773976500,1773976500,2026-03-20 03:15,UP,1000,970,41492.64,,0,,0,0.8685,199,0.9330,734,0.9720,382
btc-updown-5m-1773976800,1773976800,2026-03-20 03:20,UP,1000,830,32920.65,,0,,0,,0,0.7622,328,0.7579,830
btc-updown-5m-1773977100,1773977100,2026-03-20 03:25,UP,1000,968,55630.24,,0,,0,,0,0.8841,927,0.9561,565
btc-updown-5m-1773977400,1773977400,2026-03-20 03:30,UP,1000,969,44622.61,,0,,0,,0,0.9280,786,0.9766,695
btc-updown-5m-1773977700,1773977700,2026-03-20 03:35,DOWN,1000,972,34709.04,,0,0.1083,564,0.0261,288,0.0124,101,0.0100,42
btc-updown-5m-1773978000,1773978000,2026-03-20 03:40,DOWN,1000,852,48869.17,,0,,0,,0,0.3677,40,0.2432,852
btc-updown-5m-1773978300,1773978300,2026-03-20 03:45,UP,1000,755,38232.56,,0,,0,,0,0.9519,527,0.9720,544
btc-updown-5m-1773978600,1773978600,2026-03-20 03:50,UP,1000,949,54721.00,,0,,0,0.9475,526,0.9745,412,0.9835,243
btc-updown-5m-1773978900,1773978900,2026-03-20 03:55,UP,1000,0,204993.60,,0,,0,,0,,0,,0
btc-updown-5m-1773979200,1773979200,2026-03-20 04:00,UP,1000,589,149211.96,,0,,0,,0,0.9659,353,0.8980,517
btc-updown-5m-1773979500,1773979500,2026-03-20 04:05,UP,1000,974,46595.38,,0,0.8168,223,0.9557,671,0.9900,46,0.9921,52
btc-updown-5m-1773979800,1773979800,2026-03-20 04:10,UP,1000,410,125295.17,,0,,0,,0,,0,0.9304,410
btc-updown-5m-1773980100,1773980100,2026-03-20 04:15,DOWN,1000,916,60061.53,,0,,0,,0,0.0559,268,0.0570,916
btc-updown-5m-1773980400,1773980400,2026-03-20 04:20,UP,1000,885,38150.49,,0,,0,,0,0.5878,493,0.7084,765
btc-updown-5m-1773980700,1773980700,2026-03-20 04:25,UP,1000,916,30999.59,,0,,0,,0,0.8059,462,0.8879,801
btc-updown-5m-1773981000,1773981000,2026-03-20 04:30,DOWN,1000,973,93463.67,,0,0.0864,352,0.0212,420,0.0100,92,0.0025,143
btc-updown-5m-1773981300,1773981300,2026-03-20 04:35,DOWN,1000,733,35043.53,,0,,0,,0,0.1620,291,0.1623,733
btc-updown-5m-1773981600,1773981600,2026-03-20 04:40,DOWN,1000,732,37182.88,,0,,0,,0,0.8211,349,0.6419,732
btc-updown-5m-1773981900,1773981900,2026-03-20 04:45,UP,1000,976,45794.78,,0,,0,,0,0.8788,940,0.9435,602
btc-updown-5m-1773982200,1773982200,2026-03-20 04:50,UP,1000,50,73083.34,,0,,0,,0,,0,0.4626,50
btc-updown-5m-1773982500,1773982500,2026-03-20 04:55,UP,1000,910,43535.80,,0,,0,,0,0.8681,452,0.8920,910
btc-updown-5m-1773982800,1773982800,2026-03-20 05:00,DOWN,1000,897,37496.63,,0,,0,,0,,0,0.2445,897
btc-updown-5m-1773983100,1773983100,2026-03-20 05:05,UP,1000,941,43241.97,,0,,0,,0,0.6746,333,0.8081,941
btc-updown-5m-1773983400,1773983400,2026-03-20 05:10,UP,1000,585,50086.30,,0,,0,,0,,0,0.3270,585
btc-updown-5m-1773983700,1773983700,2026-03-20 05:15,DOWN,1000,883,42956.06,,0,,0,0.4179,165,0.3333,554,0.2844,485
btc-updown-5m-1773984000,1773984000,2026-03-20 05:20,DOWN,1000,916,54276.10,,0,,0,0.0782,484,0.0363,388,0.0170,289
btc-updown-5m-1773984300,1773984300,2026-03-20 05:25,DOWN,1000,976,50544.30,,0,,0,0.1702,601,0.0251,357,0.0116,153
btc-updown-5m-1773984600,1773984600,2026-03-20 05:30,DOWN,1000,802,46887.35,,0,,0,,0,0.3323,178,0.1942,802
btc-updown-5m-1773984900,1773984900,2026-03-20 05:35,UP,1000,934,67619.48,,0,,0,0.9625,148,0.9464,478,0.9557,595
btc-updown-5m-1773985200,1773985200,2026-03-20 05:40,UP,1000,915,42501.31,,0,,0,,0,0.8556,462,0.9286,741
btc-updown-5m-1773985500,1773985500,2026-03-20 05:45,DOWN,1000,943,54963.24,,0,,0,,0,0.1197,470,0.0928,860
btc-updown-5m-1773985800,1773985800,2026-03-20 05:50,DOWN,1000,919,55862.37,,0,,0,,0,0.0687,390,0.0680,765
btc-updown-5m-1773986100,1773986100,2026-03-20 05:55,UP,1000,552,138280.80,,0,,0,,0,,0,0.2237,552
btc-updown-5m-1773986400,1773986400,2026-03-20 06:00,DOWN,1000,862,47479.57,,0,,0,,0,,0,0.2144,862
btc-updown-5m-1773986700,1773986700,2026-03-20 06:05,DOWN,1000,870,27596.10,,0,,0,,0,0.2571,584,0.1588,718
btc-updown-5m-1773987000,1773987000,2026-03-20 06:10,DOWN,1000,298,144961.28,,0,,0,,0,,0,0.2673,298
btc-updown-5m-1773987300,1773987300,2026-03-20 06:15,DOWN,1000,961,38119.82,,0,,0,,0,0.0999,712,0.0435,536
btc-updown-5m-1773987600,1773987600,2026-03-20 06:20,DOWN,1000,565,75030.30,,0,,0,,0,,0,0.8291,565
btc-updown-5m-1773987900,1773987900,2026-03-20 06:25,UP,1000,639,52352.21,,0,,0,,0,,0,0.2994,639
btc-updown-5m-1773988200,1773988200,2026-03-20 06:30,DOWN,1000,805,53699.45,,0,,0,,0,,0,0.5652,805
btc-updown-5m-1773988500,1773988500,2026-03-20 06:35,DOWN,1000,786,37252.39,,0,,0,,0,,0,0.2129,786
btc-updown-5m-1773988800,1773988800,2026-03-20 06:40,UP,1000,939,50903.60,,0,,0,,0,0.9034,578,0.9315,863
btc-updown-5m-1773989100,1773989100,2026-03-20 06:45,UP,1000,784,43381.92,,0,,0,,0,0.4987,274,0.5377,784
btc-updown-5m-1773989400,1773989400,2026-03-20 06:50,UP,1000,740,36334.70,,0,,0,0.7639,35,0.7664,195,0.7939,685
btc-updown-5m-1773989700,1773989700,2026-03-20 06:55,DOWN,1000,205,92710.83,,0,,0,,0,,0,0.2761,205
btc-updown-5m-1773990000,1773990000,2026-03-20 07:00,DOWN,1000,989,56766.18,0.1134,96,0.0274,821,0.0100,39,0.0100,15,0.0100,26
btc-updown-5m-1773990300,1773990300,2026-03-20 07:05,UP,1000,967,36998.49,,0,,0,,0,0.8225,600,0.9421,842
btc-updown-5m-1773990600,1773990600,2026-03-20 07:10,DOWN,1000,964,90291.21,,0,,0,0.0599,624,0.0138,317,0.0100,72
btc-updown-5m-1773990900,1773990900,2026-03-20 07:15,UP,1000,929,52413.87,,0,,0,0.8741,67,0.8958,610,0.9522,639
btc-updown-5m-1773991200,1773991200,2026-03-20 07:20,UP,1000,975,85526.91,,0,,0,0.9583,755,0.9951,189,0.9978,169
btc-updown-5m-1773991500,1773991500,2026-03-20 07:25,DOWN,1000,953,46426.01,,0,,0,,0,0.1500,563,0.1036,912
btc-updown-5m-1773991800,1773991800,2026-03-20 07:30,UP,1000,954,67790.38,,0,,0,0.8687,435,0.9815,475,0.9900,151
btc-updown-5m-1773992100,1773992100,2026-03-20 07:35,UP,1000,946,51124.65,,0,,0,0.8079,199,0.9432,723,0.9830,306
btc-updown-5m-1773992400,1773992400,2026-03-20 07:40,UP,1000,952,43455.13,,0,,0,0.8910,486,0.9758,431,0.9886,221
btc-updown-5m-1773992700,1773992700,2026-03-20 07:45,DOWN,1000,804,51913.14,,0,,0,,0,0.3732,432,0.3978,804
btc-updown-5m-1773993000,1773993000,2026-03-20 07:50,UP,1000,943,64963.27,,0,,0,,0,0.8999,713,0.9637,622
btc-updown-5m-1773993300,1773993300,2026-03-20 07:55,DOWN,1000,857,58245.75,,0,,0,,0,0.2764,377,0.2453,857
btc-updown-5m-1773993600,1773993600,2026-03-20 08:00,DOWN,1000,946,37747.88,,0,,0,,0,0.1135,666,0.0682,614
btc-updown-5m-1773993900,1773993900,2026-03-20 08:05,UP,1000,976,70392.15,,0,0.9399,581,0.9897,156,0.9900,19,0.9976,231
btc-updown-5m-1773994200,1773994200,2026-03-20 08:10,UP,1000,945,50776.79,,0,,0,,0,0.8849,477,0.9260,945
btc-updown-5m-1773994500,1773994500,2026-03-20 08:15,DOWN,1000,938,63221.65,,0,,0,,0,0.0379,452,0.0456,938
btc-updown-5m-1773994800,1773994800,2026-03-20 08:20,UP,1000,880,68315.22,,0,,0,,0,0.5480,390,0.7292,880
btc-updown-5m-1773995100,1773995100,2026-03-20 08:25,DOWN,1000,676,81476.24,,0,,0,,0,,0,0.9035,676
btc-updown-5m-1773995400,1773995400,2026-03-20 08:30,DOWN,1000,823,43966.42,,0,,0,,0,,0,0.3118,823
btc-updown-5m-1773995700,1773995700,2026-03-20 08:35,DOWN,1000,909,57386.48,,0,,0,,0,0.0521,553,0.0435,691
btc-updown-5m-1773996000,1773996000,2026-03-20 08:40,DOWN,1000,876,50567.42,,0,,0,,0,0.1879,159,0.1169,876
btc-updown-5m-1773996300,1773996300,2026-03-20 08:45,UP,1000,790,121725.28,,0,,0,,0,,0,0.8465,790
btc-updown-5m-1773996600,1773996600,2026-03-20 08:50,DOWN,1000,936,35495.96,,0,,0,,0,0.2004,461,0.0964,936
btc-updown-5m-1773996900,1773996900,2026-03-20 08:55,DOWN,1000,935,50746.90,,0,,0,,0,0.0599,557,0.0351,749
btc-updown-5m-1773997200,1773997200,2026-03-20 09:00,DOWN,1000,941,136430.54,,0,,0,0.0617,248,0.0322,499,0.0202,458
btc-updown-5m-1773997500,1773997500,2026-03-20 09:05,DOWN,1000,963,57306.77,,0,0.0422,56,0.0795,535,0.0201,353,0.0132,167
btc-updown-5m-1773997800,1773997800,2026-03-20 09:10,DOWN,1000,937,49085.64,,0,,0,,0,0.0517,721,0.0379,937
btc-updown-5m-1773998100,1773998100,2026-03-20 09:15,DOWN,1000,962,50868.69,,0,,0,0.0791,579,0.0150,339,0.0100,158
btc-updown-5m-1773998400,1773998400,2026-03-20 09:20,DOWN,1000,916,42321.20,,0,,0,,0,0.0624,675,0.0478,916
btc-updown-5m-1773998700,1773998700,2026-03-20 09:25,UP,1000,955,57448.46,,0,,0,0.9224,171,0.9507,654,0.9798,521
btc-updown-5m-1773999000,1773999000,2026-03-20 09:30,UP,1000,961,76093.63,,0,0.9411,197,0.9792,394,0.9878,143,0.9926,328
btc-updown-5m-1773999300,1773999300,2026-03-20 09:35,UP,1000,945,88633.86,,0,0.9495,2,0.9607,403,0.9759,371,0.9844,417
btc-updown-5m-1773999600,1773999600,2026-03-20 09:40,DOWN,1000,892,50453.74,,0,,0,,0,0.1697,159,0.1179,892
btc-updown-5m-1773999900,1773999900,2026-03-20 09:45,DOWN,1000,941,65989.06,,0,,0,0.0406,223,0.0307,424,0.0075,530
btc-updown-5m-1774000200,1774000200,2026-03-20 09:50,DOWN,1000,912,41571.33,,0,,0,,0,0.0767,426,0.0442,912
btc-updown-5m-1774000500,1774000500,2026-03-20 09:55,UP,1000,927,49304.69,,0,,0,0.9176,370,0.9621,374,0.9756,375
btc-updown-5m-1774000800,1774000800,2026-03-20 10:00,DOWN,1000,942,55924.76,,0,,0,0.0524,226,0.0221,648,0.0152,330
btc-updown-5m-1774001100,1774001100,2026-03-20 10:05,DOWN,1000,953,62228.46,,0,,0,,0,0.0349,905,0.0196,370
btc-updown-5m-1774001400,1774001400,2026-03-20 10:10,DOWN,1000,913,47217.85,,0,,0,,0,0.1389,535,0.0781,731
btc-updown-5m-1774001700,1774001700,2026-03-20 10:15,UP,1000,771,39747.47,,0,,0,,0,0.6359,319,0.7412,771
btc-updown-5m-1774002000,1774002000,2026-03-20 10:20,DOWN,1000,950,59752.73,,0,0.0640,72,0.0275,461,0.0180,339,0.0182,280
btc-updown-5m-1774002300,1774002300,2026-03-20 10:25,UP,1000,886,64730.23,,0,,0,,0,0.6894,259,0.8648,886
btc-updown-5m-1774002600,1774002600,2026-03-20 10:30,UP,1000,959,53772.90,,0,,0,0.9536,557,0.9798,389,0.9862,212
btc-updown-5m-1774002900,1774002900,2026-03-20 10:35,UP,1000,964,70579.73,,0,0.9051,167,0.9584,578,0.9868,205,0.9895,65
btc-updown-5m-1774003200,1774003200,2026-03-20 10:40,DOWN,1000,867,43180.72,,0,,0,,0,0.2669,243,0.1031,867
btc-updown-5m-1774003500,1774003500,2026-03-20 10:45,UP,1000,947,39990.47,,0,,0,0.8475,36,0.9191,694,0.9769,533
btc-updown-5m-1774003800,1774003800,2026-03-20 10:50,DOWN,1000,805,102730.50,,0,,0,,0,0.9248,119,0.7550,805
btc-updown-5m-1774004100,1774004100,2026-03-20 10:55,UP,1000,945,37294.21,,0,,0,,0,0.9327,475,0.9655,687
btc-updown-5m-1774004400,1774004400,2026-03-20 11:00,UP,1000,857,42753.55,,0,,0,,0,0.6416,201,0.6777,857
btc-updown-5m-1774004700,1774004700,2026-03-20 11:05,UP,1000,980,47577.38,,0,0.9573,190,0.9403,471,0.9743,296,0.9870,150
btc-updown-5m-1774005000,1774005000,2026-03-20 11:10,UP,1000,896,43685.05,,0,,0,,0,0.8293,151,0.9137,896
btc-updown-5m-1774005300,1774005300,2026-03-20 11:15,DOWN,1000,969,60372.25,,0,0.0256,388,0.0215,379,0.0142,164,0.0100,95
btc-updown-5m-1774005600,1774005600,2026-03-20 11:20,DOWN,1000,872,47670.07,,0,,0,,0,0.0610,181,0.1016,872
btc-updown-5m-1774005900,1774005900,2026-03-20 11:25,UP,1000,952,42756.51,,0,,0,0.8273,83,0.8852,556,0.9257,610
btc-updown-5m-1774006200,1774006200,2026-03-20 11:30,UP,1000,728,48252.86,,0,,0,,0,0.4535,117,0.4657,728
btc-updown-5m-1774006500,1774006500,2026-03-20 11:35,DOWN,1000,980,93250.66,,0,0.0452,795,0.0102,152,0.0100,25,0.0100,18
btc-updown-5m-1774006800,1774006800,2026-03-20 11:40,UP,1000,950,43227.90,,0,,0,,0,0.9338,599,0.9589,630
btc-updown-5m-1774007100,1774007100,2026-03-20 11:45,DOWN,1000,933,44129.24,,0,,0,0.1535,77,0.0933,601,0.0531,569
btc-updown-5m-1774007400,1774007400,2026-03-20 11:50,UP,1000,941,43668.82,,0,,0,0.8820,480,0.9730,420,0.9859,268
btc-updown-5m-1774007700,1774007700,2026-03-20 11:55,UP,1000,927,41929.62,,0,,0,0.9420,328,0.9630,487,0.9802,409
btc-updown-5m-1774008000,1774008000,2026-03-20 12:00,UP,1000,810,106324.58,,0,,0,,0,,0,0.9712,810
btc-updown-5m-1774008300,1774008300,2026-03-20 12:05,UP,1000,971,47401.31,,0,0.9533,512,0.9761,337,0.9892,106,0.9900,35
btc-updown-5m-1774008600,1774008600,2026-03-20 12:10,DOWN,1000,955,81984.56,,0,,0,0.1178,336,0.0386,587,0.0198,275
btc-updown-5m-1774008900,1774008900,2026-03-20 12:15,UP,1000,888,52160.83,,0,,0,,0,0.8047,344,0.8802,888
btc-updown-5m-1774009200,1774009200,2026-03-20 12:20,DOWN,1000,849,30145.98,,0,,0,,0,0.2603,306,0.1965,849
btc-updown-5m-1774009500,1774009500,2026-03-20 12:25,DOWN,1000,969,54020.89,,0,0.0696,521,0.0178,362,0.0100,68,0.0100,40
btc-updown-5m-1774009800,1774009800,2026-03-20 12:30,DOWN,1000,949,34808.73,,0,,0,0.0664,365,0.0197,419,0.0138,373
btc-updown-5m-1774010100,1774010100,2026-03-20 12:35,UP,1000,898,40142.90,,0,,0,,0,0.9132,462,0.9511,857
btc-updown-5m-1774010400,1774010400,2026-03-20 12:40,DOWN,1000,930,46903.40,,0,,0,0.0786,460,0.0174,329,0.0119,270
btc-updown-5m-1774010700,1774010700,2026-03-20 12:45,DOWN,1000,835,58081.25,,0,,0,0.0735,4,0.0245,613,0.0173,490
btc-updown-5m-1774011000,1774011000,2026-03-20 12:50,DOWN,1000,802,52924.48,,0,,0,,0,0.4238,209,0.2152,802
btc-updown-5m-1774011300,1774011300,2026-03-20 12:55,UP,1000,947,43531.97,,0,,0,,0,0.8723,550,0.9431,783
btc-updown-5m-1774011600,1774011600,2026-03-20 13:00,UP,1000,945,44471.92,,0,,0,,0,0.8050,407,0.9185,945
btc-updown-5m-1774011900,1774011900,2026-03-20 13:05,UP,1000,862,60593.70,,0,,0,0.9519,181,0.9810,481,0.9857,496
btc-updown-5m-1774012200,1774012200,2026-03-20 13:10,DOWN,1000,957,106412.01,,0,0.0481,80,0.0261,467,0.0071,355,0.0028,153
btc-updown-5m-1774012500,1774012500,2026-03-20 13:15,UP,1000,941,41821.72,,0,,0,0.9215,285,0.9612,612,0.9851,390
btc-updown-5m-1774012800,1774012800,2026-03-20 13:20,UP,1000,962,41378.60,,0,0.8602,187,0.9240,517,0.9848,229,0.9882,100
btc-updown-5m-1774013100,1774013100,2026-03-20 13:25,DOWN,1000,893,51927.94,,0,,0,,0,0.2800,378,0.1720,893
btc-updown-5m-1774013400,1774013400,2026-03-20 13:30,DOWN,1000,953,77156.90,,0,0.0343,840,0.0100,67,0.0100,27,0.0100,32
btc-updown-5m-1774013700,1774013700,2026-03-20 13:35,UP,1000,859,84065.07,,0,,0,,0,0.8899,158,0.9184,859
btc-updown-5m-1774014000,1774014000,2026-03-20 13:40,UP,1000,944,55736.40,,0,,0,0.9148,613,0.9894,306,0.9900,50
btc-updown-5m-1774014300,1774014300,2026-03-20 13:45,DOWN,1000,734,60383.48,,0,,0,,0,,0,0.4374,734
btc-updown-5m-1774014600,1774014600,2026-03-20 13:50,DOWN,1000,973,62110.96,0.0736,226,0.0377,530,0.0127,156,0.0100,48,0.0100,37
btc-updown-5m-1774014900,1774014900,2026-03-20 13:55,DOWN,1000,936,82366.86,,0,,0,0.0490,633,0.0113,223,0.0092,123
btc-updown-5m-1774015200,1774015200,2026-03-20 14:00,UP,1000,877,56673.36,,0,,0,,0,0.8771,303,0.9599,877
btc-updown-5m-1774015500,1774015500,2026-03-20 14:05,DOWN,1000,846,71489.28,,0,,0,,0,0.0953,132,0.0755,846
btc-updown-5m-1774015800,1774015800,2026-03-20 14:10,DOWN,1000,839,41737.67,,0,,0,,0,0.1292,152,0.0920,839
btc-updown-5m-1774016100,1774016100,2026-03-20 14:15,DOWN,1000,920,54122.73,,0,,0,,0,0.0316,736,0.0190,688
btc-updown-5m-1774016400,1774016400,2026-03-20 14:20,UP,1000,868,126022.27,,0,,0,,0,0.8901,63,0.9562,868
btc-updown-5m-1774016700,1774016700,2026-03-20 14:25,UP,1000,923,44334.34,,0,,0,0.9191,180,0.9589,705,0.9801,348
btc-updown-5m-1774017000,1774017000,2026-03-20 14:30,UP,1000,955,83913.66,,0,0.9204,16,0.9737,740,0.9913,169,0.9972,119
btc-updown-5m-1774017300,1774017300,2026-03-20 14:35,UP,1000,892,50975.71,,0,,0,,0,0.8501,31,0.9316,892
btc-updown-5m-1774017600,1774017600,2026-03-20 14:40,DOWN,1000,957,43643.45,,0,,0,0.0626,438,0.0214,488,0.0133,290
btc-updown-5m-1774017900,1774017900,2026-03-20 14:45,DOWN,1000,883,36769.37,,0,,0,,0,0.1636,255,0.1564,883
btc-updown-5m-1774018200,1774018200,2026-03-20 14:50,DOWN,1000,951,83195.35,,0,,0,0.0346,767,0.0113,170,0.0100,45
btc-updown-5m-1774018500,1774018500,2026-03-20 14:55,UP,1000,944,63585.48,,0,,0,0.9513,103,0.9650,588,0.9736,630
btc-updown-5m-1774018800,1774018800,2026-03-20 15:00,DOWN,1000,919,47626.23,,0,,0,,0,0.0446,542,0.0424,919
btc-updown-5m-1774019100,1774019100,2026-03-20 15:05,DOWN,1000,940,72161.50,,0,,0,0.0557,324,0.0201,576,0.0116,207
btc-updown-5m-1774019400,1774019400,2026-03-20 15:10,UP,1000,966,53894.97,,0,0.9398,336,0.9629,447,0.9870,172,0.9900,29
btc-updown-5m-1774019700,1774019700,2026-03-20 15:15,DOWN,1000,948,59857.96,,0,,0,0.0949,238,0.0299,646,0.0128,325
btc-updown-5m-1774020000,1774020000,2026-03-20 15:20,UP,1000,970,51859.38,,0,,0,0.5901,318,0.9731,634,0.9900,121
btc-updown-5m-1774020300,1774020300,2026-03-20 15:25,UP,1000,788,48793.87,,0,,0,,0,0.7332,104,0.6755,788
btc-updown-5m-1774020600,1774020600,2026-03-20 15:30,UP,1000,909,245874.75,,0,,0,,0,0.9673,695,0.9833,593
btc-updown-5m-1774020900,1774020900,2026-03-20 15:35,UP,1000,752,47476.47,,0,,0,,0,0.7464,200,0.7816,752
btc-updown-5m-1774021200,1774021200,2026-03-20 15:40,DOWN,1000,766,45926.11,,0,,0,,0,0.5008,134,0.3173,766
btc-updown-5m-1774021500,1774021500,2026-03-20 15:45,UP,1000,824,38401.07,,0,,0,,0,0.6259,255,0.7009,824
btc-updown-5m-1774021800,1774021800,2026-03-20 15:50,DOWN,1000,929,55324.34,,0,,0,,0,0.2780,475,0.0758,929
btc-updown-5m-1774022100,1774022100,2026-03-20 15:55,DOWN,1000,778,47532.92,,0,,0,,0,0.3193,159,0.2258,778
btc-updown-5m-1774022400,1774022400,2026-03-20 16:00,UP,1000,938,43113.74,,0,,0,,0,0.9227,788,0.9724,594
btc-updown-5m-1774022700,1774022700,2026-03-20 16:05,DOWN,1000,949,52374.93,,0,,0,0.0834,265,0.0274,491,0.0085,263
btc-updown-5m-1774023000,1774023000,2026-03-20 16:10,UP,1000,859,42023.17,,0,,0,,0,0.8654,305,0.8895,859
btc-updown-5m-1774023300,1774023300,2026-03-20 16:15,UP,1000,925,62794.86,,0,,0,,0,0.9404,494,0.9613,925
btc-updown-5m-1774023600,1774023600,2026-03-20 16:20,DOWN,1000,927,50743.85,,0,,0,,0,0.0852,559,0.0435,926
btc-updown-5m-1774023900,1774023900,2026-03-20 16:25,UP,1000,891,56743.11,,0,,0,,0,0.8603,325,0.9231,891
btc-updown-5m-1774024200,1774024200,2026-03-20 16:30,DOWN,1000,968,86819.39,,0,0.0157,161,0.0170,292,0.0189,437,0.0070,355
btc-updown-5m-1774024500,1774024500,2026-03-20 16:35,DOWN,1000,941,166965.30,,0,,0,0.0300,1,0.0227,631,0.0120,629
btc-updown-5m-1774024800,1774024800,2026-03-20 16:40,UP,1000,762,52484.21,,0,,0,,0,0.7641,89,0.8993,762
btc-updown-5m-1774025100,1774025100,2026-03-20 16:45,DOWN,1000,843,40873.11,,0,,0,,0,0.6203,222,0.4825,843
btc-updown-5m-1774025400,1774025400,2026-03-20 16:50,UP,1000,795,39755.71,,0,,0,,0,0.8009,95,0.7077,795
btc-updown-5m-1774025700,1774025700,2026-03-20 16:55,UP,1000,961,58872.82,,0,0.9404,19,0.9435,526,0.9794,374,0.9846,265
btc-updown-5m-1774026000,1774026000,2026-03-20 17:00,UP,1000,929,91957.60,,0,,0,,0,0.9240,772,0.9591,815
btc-updown-5m-1774026300,1774026300,2026-03-20 17:05,DOWN,1000,921,42329.60,,0,,0,,0,0.0988,510,0.0591,921
btc-updown-5m-1774026600,1774026600,2026-03-20 17:10,DOWN,1000,940,41281.20,,0,,0,,0,0.0874,709,0.0750,729
btc-updown-5m-1774026900,1774026900,2026-03-20 17:15,UP,1000,769,44483.11,,0,,0,,0,,0,0.8412,769
btc-updown-5m-1774027200,1774027200,2026-03-20 17:20,DOWN,1000,925,64435.60,,0,,0,,0,0.1339,24,0.1145,925
btc-updown-5m-1774027500,1774027500,2026-03-20 17:25,DOWN,1000,947,70740.52,,0,,0,0.2702,88,0.0376,807,0.0181,417
btc-updown-5m-1774027800,1774027800,2026-03-20 17:30,DOWN,1000,965,61668.63,,0,,0,0.1972,331,0.0441,573,0.0114,344
btc-updown-5m-1774028100,1774028100,2026-03-20 17:35,UP,1000,932,118949.71,,0,,0,,0,0.6785,486,0.8621,932
btc-updown-5m-1774028400,1774028400,2026-03-20 17:40,DOWN,1000,928,51421.26,,0,,0,,0,0.0860,579,0.0472,867
btc-updown-5m-1774028700,1774028700,2026-03-20 17:45,UP,1000,967,44748.28,,0,,0,0.8133,208,0.9612,703,0.9884,332
btc-updown-5m-1774029000,1774029000,2026-03-20 17:50,UP,1000,979,40795.75,,0,,0,0.9083,697,0.9847,265,0.9900,55
btc-updown-5m-1774029300,1774029300,2026-03-20 17:55,UP,1000,970,53181.06,,0,0.9087,137,0.9600,731,0.9900,80,0.9900,57
btc-updown-5m-1774029600,1774029600,2026-03-20 18:00,DOWN,1000,914,50649.18,,0,,0,,0,0.1336,379,0.0648,914
btc-updown-5m-1774029900,1774029900,2026-03-20 18:05,UP,1000,928,46209.80,,0,,0,,0,0.4829,238,0.7966,928
btc-updown-5m-1774030200,1774030200,2026-03-20 18:10,DOWN,1000,749,39007.39,,0,,0,,0,0.3428,77,0.3939,749
btc-updown-5m-1774030500,1774030500,2026-03-20 18:15,DOWN,1000,869,40667.85,,0,,0,,0,0.2395,220,0.2070,869
btc-updown-5m-1774030800,1774030800,2026-03-20 18:20,DOWN,1000,976,65128.04,,0,0.0525,17,0.0189,599,0.0100,89,0.0059,312
btc-updown-5m-1774031100,1774031100,2026-03-20 18:25,DOWN,1000,964,47538.05,,0,,0,,0,0.0591,929,0.0197,380
btc-updown-5m-1774031400,1774031400,2026-03-20 18:30,UP,1000,928,42854.35,,0,,0,,0,0.7310,352,0.8989,928
btc-updown-5m-1774031700,1774031700,2026-03-20 18:35,DOWN,1000,954,47730.41,,0,,0,,0,0.2586,331,0.1574,954
